"","Editd_g","Kill_cd","Distance"
"9489",0,1,50678.34320285
"9490",0,4,12815.69654591
"9491",14,1,49771.07442621
"9492",16,1,60605.64159634
"9493",0,4,65674.31069221
"9494",21,1,48189.09333945
"9495",6,1,75351.01276423
"9496",4,1,72101.56141176
"9497",4,1,7698.00283142
"9498",21,1,5258.04992987
"9499",4,1,3614.22327088
"9500",2,4,25201.64137296
"9501",0,3,44123.06815556
"9502",0,2,24984.91455134
"9503",2,1,4224.91810637
"9504",4,1,4601.56593424
"9505",17,1,40948.74922217
"9506",0,1,6576.8780423
"9507",0,1,6576.8780423
"9508",15,1,36129.21405033
"9509",3,1,30723.60270171
"9510",0,1,4224.91810637
"9511",5,1,30723.60270171
"9512",28,1,40439.12520497
"9513",0,1,40439.12520497
"9514",1,2,3925.45345799
"9515",8,1,30426.07602932
"9516",0,1,3942.53112956
"9517",0,2,4500.52271175
"9518",0,2,4907.654559
"9519",0,1,22116.03542056
"9520",99,2,3218.08204448
"9521",66,2,3218.08204448
"9522",66,2,3218.08204448
"9523",18,1,1773.36560848
"9524",0,2,3942.53112956
"9525",12,1,39840.17286348
"9526",10,4,7856.78174979
"9527",15,1,35112.59046841
"9528",7,1,33159.53096604
"9529",0,2,1076.79814211
"9530",17,2,3925.45345799
"9531",7,1,17284.0686248
"9532",0,2,3218.08204448
"9533",0,2,3218.08204448
"9534",7,1,7355.51108585
"9535",16,1,21869.27243983
"9536",8,1,22753.33910955
"9537",7,1,19761.89233045
"9538",0,1,31735.85080138
"9539",11,1,22027.53446391
"9540",0,1,13228.42206582
"9541",0,2,13228.42206582
"9542",0,2,13228.42206582
"9543",16,1,39531.01821923
"9544",4,1,23754.72298306
"9545",5,1,22361.63702052
"9546",5,1,19532.25866436
"9547",8,1,21665.74626769
"9548",0,2,9142.97218486
"9549",0,2,15405.29844435
"9550",0,1,15334.44055283
"9551",3,1,20245.08734145
"9552",3,4,19323.77804309
"9553",7,1,9650.83573325
"9554",17,1,13302.38367729
"9555",6,1,13118.53993615
"9556",4,1,16247.4705149
"9557",7,1,20258.81691291
"9558",9,2,1904.41193107
"9559",7,1,25182.43524345
"9560",10,1,39953.33629685
"9561",0,1,25671.71364251
"9562",0,1,7711.55789546
"9563",7,2,13085.92920515
"9564",9,1,9745.64630263
"9565",10,2,7171.20776293
"9566",3,1,8122.86985785
"9567",16,1,36695.51300525
"9568",13,1,33813.42083598
"9569",3,1,35927.33282142
"9570",15,1,36695.51300525
"9571",3,1,10324.47781431
"9572",2,1,8677.00173574
"9573",3,2,19644.36587067
"9574",0,2,17850.12275162
"9575",9,2,18681.69998997
"9576",0,2,4955.19462073
"9577",2,2,2634.82362854
"9578",2,2,2634.82362854
"9579",0,3,3356.90284748
"9580",2,2,7204.65202254
"9581",0,2,1323.06314199
"9582",6,1,14230.98723204
"9583",2,1,45591.73309174
"9584",4,1,46962.66089787
"9585",0,1,8790.98517362
"9586",0,4,13116.08808462
"9587",13,2,7412.32864709
"9588",2,2,27116.49646388
"9589",12,4,6566.29595158
"9590",2,4,6566.29595158
"9591",2,2,4484.80384985
"9592",3,1,49477.00416841
"9593",3,4,7118.67726109
"9594",3,1,36272.09989006
"9595",3,1,36272.09989006
"9596",3,1,35537.17516019
"9597",7,1,36256.79410415
"9598",6,1,34815.5855048
"9599",5,1,39766.42252617
"9600",9,1,38365.64343905
"9601",18,1,35629.3987119
"9602",3,1,36951.39395299
"9603",7,1,35607.83349695
"9604",7,1,40546.26063146
"9605",2,1,35607.83349695
"9606",9,1,39071.51600724
"9607",19,1,36420.19026423
"9608",0,1,36272.09989006
"9609",16,1,36610.08948429
"9610",16,1,40117.82911704
"9611",3,1,39766.42252617
"9612",8,1,36951.39395299
"9613",20,1,24672.2036299
"9614",11,1,36420.19026423
"9615",4,1,34959.45164683
"9616",3,1,36368.94684282
"9617",3,2,33795.99012403
"9618",7,1,38779.8245068
"9619",12,1,36826.08158215
"9620",13,1,40474.21212371
"9621",16,1,41925.817082
"9622",3,2,37019.56500713
"9623",0,1,40546.26063146
"9624",0,1,11680.35001211
"9625",11,1,39766.42252617
"9626",5,1,42217.1690661
"9627",7,1,35537.17516019
"9628",5,1,37644.90195801
"9629",0,1,37019.56500713
"9630",10,1,32983.39644546
"9631",0,1,17735.66105785
"9632",4,1,35607.83349695
"9633",7,1,40485.55865711
"9634",12,1,29644.05658193
"9635",6,1,41300.07674788
"9636",4,1,44244.00999521
"9637",6,1,40485.55865711
"9638",4,1,39803.2023819
"9639",13,1,37685.3946015
"9640",4,1,34327.85466922
"9641",5,1,37685.3946015
"9642",11,1,37019.56500713
"9643",1,1,37685.3946015
"9644",13,1,37019.56500713
"9645",2,1,38365.64343905
"9646",7,1,37141.50377124
"9647",4,1,39803.2023819
"9648",2,1,39071.51600724
"9649",6,1,41300.07674788
"9650",0,1,30879.0123105
"9651",3,1,38365.64343905
"9652",3,1,41300.07674788
"9653",0,2,511.66774256
"9654",4,1,28211.08626645
"9655",3,1,35116.70806589
"9656",8,1,30635.63362337
"9657",14,1,34858.91385504
"9658",7,1,35607.83349695
"9659",13,1,35607.83349695
"9660",3,1,41180.99661944
"9661",7,1,34327.85466922
"9662",0,1,36272.09989006
"9663",7,1,35607.83349695
"9664",0,1,29511.07409294
"9665",21,1,35607.83349695
"9666",8,1,36951.39395299
"9667",0,1,37019.56500713
"9668",0,1,35607.83349695
"9669",20,3,35909.63985164
"9670",5,2,4666.10372535
"9671",0,2,13114.11795202
"9672",6,1,38214.13060736
"9673",5,1,12641.99946591
"9674",4,1,38816.99879924
"9675",2,2,38448.98312193
"9676",12,1,38214.13060736
"9677",4,1,22404.49891337
"9678",3,1,76607.17062527
"9679",5,1,114942.45222729
"9680",16,1,110156.40272372
"9681",6,1,56443.72320073
"9682",4,1,40909.50582501
"9683",0,1,11253.39393822
"9684",0,1,12307.78011144
"9685",4,1,10042.31353448
"9686",5,1,30207.27531705
"9687",10,1,5644.9580086
"9688",14,1,43091.33916454
"9689",2,1,37445.56530117
"9690",2,1,37445.56530117
"9691",4,1,42698.98549749
"9692",4,1,43154.65462239
"9693",2,1,44041.31531851
"9694",9,1,43154.65462239
"9695",3,1,38280.82545409
"9696",3,1,12901.18083883
"9697",25,1,12901.18083883
"9698",3,1,38280.82545409
"9699",2,1,40921.31897324
"9700",5,1,31451.71443507
"9701",5,1,22807.43646816
"9702",0,1,38280.82545409
"9703",0,1,53959.15722292
"9704",15,2,27055.51777649
"9705",6,1,28933.41775656
"9706",3,1,37351.32267303
"9707",6,1,37351.32267303
"9708",7,1,42284.22994301
"9709",3,1,42284.22994301
"9710",13,1,38728.24622711
"9711",0,1,40465.28364185
"9712",7,1,13273.61425163
"9713",6,1,52125.86864417
"9714",5,1,40033.86926123
"9715",8,4,44147.25476179
"9716",24,1,48475.52419157
"9717",4,1,37566.29282789
"9718",4,1,43154.65462239
"9719",20,1,37566.29282789
"9720",2,1,22807.43646816
"9721",3,1,18366.96644371
"9722",0,1,42327.27370825
"9723",4,1,23336.07910192
"9724",12,1,29821.0761641
"9725",3,1,43231.18291385
"9726",0,1,41012.56178868
"9727",6,1,54051.59142408
"9728",9,1,43170.37920683
"9729",2,1,46434.31857315
"9730",9,1,43594.92775136
"9731",4,1,40040.22653457
"9732",8,1,12639.31576417
"9733",7,1,21109.79320284
"9734",20,1,21109.79320284
"9735",0,2,21049.32471739
"9736",4,1,53800.71386268
"9737",6,1,29871.95105893
"9738",2,1,9044.76773209
"9739",9,1,15749.24136862
"9740",4,1,16076.22130407
"9741",14,1,47713.33372155
"9742",3,1,26862.70941678
"9743",3,1,39939.62300386
"9744",8,1,9703.72723284
"9745",4,1,11118.12621682
"9746",11,1,11118.12621682
"9747",4,1,11118.12621682
"9748",3,1,47713.33372155
"9749",14,1,27057.40826758
"9750",4,1,27057.40826758
"9751",7,1,41012.56178868
"9752",1,1,11118.12621682
"9753",3,1,40921.31897324
"9754",7,1,38346.63719246
"9755",9,1,36286.78091883
"9756",5,1,53012.5699672
"9757",1,1,54319.79201934
"9758",2,4,45387.99796188
"9759",4,1,37351.32267303
"9760",12,1,12307.78011144
"9761",18,1,9042.36049179
"9762",14,1,12628.76067029
"9763",6,1,36377.67885867
"9764",11,1,12429.75137566
"9765",6,1,22454.82059086
"9766",5,1,31171.81402613
"9767",11,1,21626.84841292
"9768",0,4,11530.83959729
"9769",3,2,9581.45722823
"9770",0,1,43258.20024003
"9771",16,1,7636.16801191
"9772",2,1,7636.16801191
"9773",7,1,10450.84287737
"9774",0,1,40099.0745759
"9775",5,1,33265.14460995
"9776",2,1,8370.78096108
"9777",3,1,8370.78096108
"9778",9,1,9044.76773209
"9779",0,1,43510.92668079
"9780",11,1,13766.97883014
"9781",13,1,10022.25746174
"9782",8,1,44041.31531851
"9783",22,1,37713.25033954
"9784",4,1,40921.31897324
"9785",8,2,40921.31897324
"9786",3,1,23336.07910192
"9787",4,1,46536.40489048
"9788",7,1,38822.50340867
"9789",13,1,26663.92954028
"9790",2,1,30306.70164275
"9791",11,1,9020.78652083
"9792",17,1,30408.3593497
"9793",0,1,42519.26356729
"9794",0,1,47506.97713426
"9795",5,1,20572.06738386
"9796",10,1,36689.89875887
"9797",20,1,39939.62300386
"9798",14,1,27466.77823652
"9799",21,1,18237.11560068
"9800",7,1,18237.11560068
"9801",6,1,29742.19783612
"9802",1,2,1230.22824751
"9803",1,2,1230.22824751
"9804",4,1,48061.88697213
"9805",3,1,21171.5084693
"9806",4,1,35705.15059273
"9807",10,1,40202.68129943
"9808",3,1,17742.06317042
"9809",66,4,27069.90165192
"9810",13,2,27486.89159505
"9811",11,1,43171.12578287
"9812",0,1,42272.97231325
"9813",7,1,33065.37747642
"9814",3,1,51833.57070335
"9815",5,1,9190.31202613
"9816",5,1,9190.31202613
"9817",4,1,9044.76773209
"9818",15,1,29060.06342032
"9819",3,1,21262.48707855
"9820",6,1,32823.21889107
"9821",0,1,26518.2747705
"9822",4,1,42935.17251985
"9823",0,1,10318.5964141
"9824",4,1,9415.77752294
"9825",4,1,9581.9085669
"9826",4,1,46274.9260874
"9827",5,1,40465.28364185
"9828",5,1,11860.80066252
"9829",4,1,24960.22525785
"9830",4,1,8195.80546844
"9831",8,1,40525.84193218
"9832",8,1,43154.65462239
"9833",11,1,8289.4219623
"9834",6,1,28594.06247989
"9835",0,3,40797.58018945
"9836",19,1,43091.33916454
"9837",5,1,19036.68598817
"9838",6,1,45495.1333656
"9839",0,1,24084.01548563
"9840",7,1,33142.28362987
"9841",3,1,9190.31202613
"9842",6,1,29052.76251328
"9843",23,1,39342.10791611
"9844",0,1,12056.49821065
"9845",0,1,38280.82545409
"9846",4,1,9190.31202613
"9847",10,1,30054.35594077
"9848",4,1,41890.43290665
"9849",9,1,39574.02569854
"9850",3,1,39574.02569854
"9851",5,1,45387.99796188
"9852",5,1,45828.41339156
"9853",13,1,40921.31897324
"9854",15,1,43390.33707636
"9855",4,1,8370.78096108
"9856",0,1,39431.6159711
"9857",10,1,12411.33681511
"9858",5,1,11253.39393822
"9859",12,1,39127.93289513
"9860",4,1,44041.31531851
"9861",3,1,41361.43304302
"9862",13,1,9190.31202613
"9863",4,1,10042.31353448
"9864",0,2,1040.70358092
"9865",5,2,1984.48409077
"9866",0,1,23170.41529723
"9867",11,1,30496.02617089
"9868",4,1,44105.70568221
"9869",6,1,52125.86864417
"9870",4,1,23699.25281292
"9871",5,1,9772.63487729
"9872",3,1,43245.55298495
"9873",15,1,51687.80159604
"9874",6,1,25573.86096778
"9875",6,1,17016.63521871
"9876",7,1,47914.74093813
"9877",5,1,43154.65462239
"9878",24,2,1282.5225764
"9879",11,2,1282.5225764
"9880",10,2,1282.5225764
"9881",0,2,1282.5225764
"9882",1,2,1282.5225764
"9883",1,2,1282.5225764
"9884",0,2,29871.95105893
"9885",0,2,25930.83627944
"9886",0,2,2711.80389185
"9887",7,1,30425.58678642
"9888",1,2,37709.40318175
"9889",4,2,37709.40318175
"9890",5,1,36520.39888243
"9891",0,2,4393.66754997
"9892",66,2,4393.66754997
"9893",66,2,4393.66754997
"9894",7,1,48620.71396069
"9895",10,1,25930.83627944
"9896",0,1,24503.45142767
"9897",9,1,39103.20817959
"9898",5,1,21685.42902575
"9899",3,2,28681.67175159
"9900",20,1,19651.40451148
"9901",3,1,20106.24875497
"9902",18,1,55820.44524556
"9903",16,2,2623.84092978
"9904",12,1,17939.02631902
"9905",0,1,71742.82963009
"9906",18,1,72907.13865504
"9907",16,1,18921.43042567
"9908",5,1,73403.39577089
"9909",0,1,82503.1594415
"9910",12,1,71137.03770089
"9911",11,1,71347.2089494
"9912",4,1,82503.1594415
"9913",3,1,81279.50986204
"9914",2,1,62342.85421628
"9915",3,1,20448.02660093
"9916",6,1,72907.13865504
"9917",0,1,83218.84188891
"9918",12,4,44150.10660552
"9919",10,1,73098.55303241
"9920",14,1,84926.50516511
"9921",10,1,71923.4760489
"9922",3,1,71570.70851505
"9923",9,1,67443.76080356
"9924",11,1,73891.28156802
"9925",9,1,73891.28156802
"9926",1,1,46837.30974737
"9927",0,2,43108.5736289
"9928",0,2,43108.5736289
"9929",5,1,44600.37298951
"9930",7,1,73098.55303241
"9931",21,1,44600.37298951
"9932",11,1,77878.37958367
"9933",10,1,78851.32225621
"9934",8,1,19753.68816586
"9935",12,1,77878.37958367
"9936",3,1,71923.4760489
"9937",0,2,5208.57809092
"9938",17,1,78851.32225621
"9939",3,1,77878.37958367
"9940",15,1,73098.55303241
"9941",10,1,29338.7180012
"9942",3,1,82005.80627214
"9943",4,1,77878.37958367
"9944",6,1,47728.73084826
"9945",5,1,46837.30974737
"9946",12,1,19753.68816586
"9947",0,1,16894.01529758
"9948",7,4,36636.86122408
"9949",20,1,72545.30235339
"9950",5,1,71923.4760489
"9951",5,1,81536.90922116
"9952",6,2,73556.21982526
"9953",12,1,77878.37958367
"9954",9,1,73098.55303241
"9955",0,1,45491.57326112
"9956",9,1,29338.7180012
"9957",0,4,70157.15992304
"9958",5,1,78203.22763641
"9959",16,1,77222.09334317
"9960",4,1,29338.7180012
"9961",18,1,27104.34628484
"9962",19,1,73891.28156802
"9963",4,1,75860.93472504
"9964",11,1,71923.4760489
"9965",5,1,77878.37958367
"9966",19,1,21599.87087522
"9967",0,2,36748.07463751
"9968",5,1,71742.82963009
"9969",11,1,19132.33302784
"9970",13,1,75860.93472504
"9971",6,1,11528.32328464
"9972",6,1,70657.95969904
"9973",0,1,77878.37958367
"9974",0,1,79091.41127007
"9975",13,1,18653.72188533
"9976",8,1,78851.32225621
"9977",4,1,78121.46779787
"9978",3,1,74702.40441768
"9979",7,1,77028.00338866
"9980",18,1,19599.60670033
"9981",21,1,11601.6766026
"9982",20,1,74702.40441768
"9983",7,1,12594.13742483
"9984",0,1,58621.85395388
"9985",7,1,67443.76080356
"9986",15,1,21600.67971704
"9987",66,3,29781.55367141
"9988",4,1,17133.85379325
"9989",14,1,56725.60203432
"9990",12,1,19392.50205199
"9991",13,1,61977.85960034
"9992",23,1,72324.8233824
"9993",7,1,20983.81699347
"9994",0,3,28439.30500968
"9995",99,1,21989.57155707
"9996",9,1,28144.94237503
"9997",23,1,21600.67971704
"9998",8,1,77878.37958367
"9999",3,1,76846.41050862
"10000",3,1,75261.44031349
"10001",9,1,75261.44031349
"10002",4,1,76906.17192456
"10003",13,1,88079.69257127
"10004",15,1,18653.72188533
"10005",0,1,11621.43469549
"10006",0,1,17416.05878086
"10007",0,1,70290.03172423
"10008",0,1,18921.43042567
"10009",7,2,34765.46612043
"10010",2,2,1961.96886171
"10011",4,2,5519.81433088
"10012",12,1,10322.21771884
"10013",7,1,24194.28488696
"10014",1,3,27388.95155093
"10015",10,1,40014.93422817
"10016",11,1,11445.5749455
"10017",11,1,7521.53841965
"10018",4,4,16430.46156242
"10019",7,1,11216.50678579
"10020",6,1,26849.53637093
"10021",8,1,8805.26223802
"10022",2,1,1693.60873729
"10023",4,1,3136.28486543
"10024",1,1,26174.8928262
"10025",16,2,3724.84619897
"10026",7,1,3895.34625545
"10027",2,1,50809.692537
"10028",0,1,21323.1418234
"10029",2,1,59459.94292321
"10030",0,1,38208.16928391
"10031",1,1,3366.59031179
"10032",4,1,63142.12170377
"10033",7,1,45634.74269211
"10034",13,1,10091.93545055
"10035",0,1,3414.09106899
"10036",3,1,13498.88494929
"10037",4,1,4014.35822627
"10038",10,1,3760.80543041
"10039",8,1,21785.16973715
"10040",1,1,21785.16973715
"10041",5,1,27881.37059218
"10042",7,1,55455.24065577
"10043",2,2,12881.9102667
"10044",7,1,31945.16800641
"10045",5,1,3183.83493446
"10046",2,1,32808.66573064
"10047",8,1,33679.57312475
"10048",5,1,9001.31309876
"10049",1,2,11864.423039
"10050",9,1,13414.32192775
"10051",13,1,53042.00019962
"10052",0,3,5266.37783446
"10053",10,1,32808.66573064
"10054",1,4,12623.08664063
"10055",11,4,12623.08664063
"10056",4,1,13592.33173436
"10057",4,1,20194.5583299
"10058",3,1,16110.75986682
"10059",4,2,3492.14931645
"10060",2,2,4894.09594643
"10061",5,1,14475.03966005
"10062",0,2,14610.697564
"10063",11,2,3019.88016557
"10064",2,2,13147.08507042
"10065",3,1,23047.12307226
"10066",19,2,7426.82605023
"10067",17,2,1605.65335907
"10068",13,1,9795.96258826
"10069",1,1,13464.37046854
"10070",99,2,6134.8573764
"10071",66,2,6134.8573764
"10072",66,2,6134.8573764
"10073",66,2,6134.8573764
"10074",11,1,39204.44942949
"10075",1,2,40398.42759224
"10076",4,2,9840.45971966
"10077",8,1,17682.25759056
"10078",2,1,9714.89408045
"10079",0,1,8387.14646862
"10080",2,1,8521.75449607
"10081",13,1,26027.86325669
"10082",6,1,8387.14646862
"10083",5,1,21013.01863534
"10084",8,1,7817.63128202
"10085",5,1,7817.63128202
"10086",9,1,4555.69814318
"10087",11,1,13155.45423761
"10088",8,1,6366.20771762
"10089",6,1,8085.50030111
"10090",3,1,5489.75556296
"10091",6,1,39875.84096424
"10092",21,1,12174.26694351
"10093",12,1,39727.55147968
"10094",19,3,29931.38703488
"10095",5,3,32229.76179122
"10096",4,1,32297.50989746
"10097",5,1,34465.91464675
"10098",2,1,34475.07479438
"10099",10,1,33193.37295553
"10100",4,1,39367.76814026
"10101",6,1,25798.53090948
"10102",14,1,22227.07916431
"10103",3,1,28962.45145163
"10104",8,1,25248.01666401
"10105",6,1,23916.30298987
"10106",5,1,23916.30298987
"10107",4,1,22227.07916431
"10108",8,1,25234.22612457
"10109",6,1,47954.45699691
"10110",7,1,28929.64189081
"10111",7,1,44427.84374101
"10112",66,2,2590.04609229
"10113",10,1,38587.38760227
"10114",4,1,37934.27240926
"10115",0,1,37967.69685927
"10116",3,1,20868.47181953
"10117",14,1,21724.01733946
"10118",6,1,35823.01565042
"10119",7,1,23916.30298987
"10120",11,1,38053.74064949
"10121",7,1,23616.09933344
"10122",6,1,44412.80291938
"10123",4,1,33930.1662299
"10124",4,1,35823.01565042
"10125",14,1,32804.96991327
"10126",7,1,42976.31158857
"10127",3,1,23540.93123031
"10128",0,1,41516.17550401
"10129",5,1,21498.74966776
"10130",0,1,25766.27864318
"10131",5,1,38651.53859488
"10132",10,1,22684.20002397
"10133",6,1,29931.38703488
"10134",17,1,25459.27140863
"10135",0,1,22122.41234916
"10136",0,1,38651.53859488
"10137",22,1,30860.70985464
"10138",4,1,30004.51173304
"10139",4,1,35930.86269187
"10140",9,1,22227.07916431
"10141",4,1,32416.96829335
"10142",4,1,24543.79556323
"10143",6,1,24771.6178751
"10144",7,1,25234.22612457
"10145",5,1,23916.30298987
"10146",15,1,24771.6178751
"10147",4,1,26210.45998328
"10148",3,1,26992.54248306
"10149",6,1,34599.11657657
"10150",15,1,34599.11657657
"10151",2,1,27038.27589856
"10152",16,1,8165.64081414
"10153",6,1,39597.18588128
"10154",0,2,3387.07352744
"10155",0,2,3387.07352744
"10156",0,2,3387.07352744
"10157",15,1,29504.03064417
"10158",5,1,22913.31235836
"10159",0,1,45232.9720873
"10160",5,1,31571.39412728
"10161",8,1,39367.76814026
"10162",9,1,27021.77974584
"10163",25,2,3387.07352744
"10164",18,1,45232.9720873
"10165",18,1,46133.32833384
"10166",8,1,23916.30298987
"10167",12,1,33825.46462246
"10168",3,1,35384.07201464
"10169",0,1,33802.5202413
"10170",10,1,31032.39663509
"10171",11,1,51941.33592879
"10172",6,1,21565.33558734
"10173",6,1,24263.71074416
"10174",66,2,2590.04609229
"10175",99,6,37536.94552952
"10176",8,1,17288.66315032
"10177",15,1,40383.87505419
"10178",7,1,35234.46250605
"10179",9,1,33825.46462246
"10180",3,2,3533.9451379
"10181",4,2,3533.9451379
"10182",9,2,23225.56884162
"10183",66,2,23225.56884162
"10184",4,2,5941.92795297
"10185",7,1,31009.04167514
"10186",12,1,33885.00082107
"10187",5,1,19455.44898084
"10188",0,1,27312.76072504
"10189",15,1,30384.39345076
"10190",10,1,22289.54774903
"10191",16,1,27881.41923941
"10192",5,1,29354.60449451
"10193",10,1,27991.74985558
"10194",8,1,24906.53877672
"10195",22,1,42161.77309951
"10196",18,1,26027.41806634
"10197",0,1,43823.99516531
"10198",0,1,30924.28527383
"10199",5,1,32229.76179122
"10200",8,1,23527.40128799
"10201",7,1,49373.17043778
"10202",8,1,26210.45998328
"10203",14,1,30384.39345076
"10204",15,1,27025.3634932
"10205",7,1,26358.62792113
"10206",5,1,33048.2859156
"10207",10,1,26543.76975259
"10208",6,1,23527.40128799
"10209",19,1,37298.22311858
"10210",8,1,31179.40184213
"10211",11,1,25566.06792206
"10212",13,5,5973.02079027
"10213",5,1,27636.97528526
"10214",8,1,31071.64001699
"10215",0,1,40059.36976185
"10216",0,1,38651.53859488
"10217",0,1,18927.87391838
"10218",0,1,28368.2339356
"10219",0,1,23246.63982949
"10220",0,1,55028.05769599
"10221",0,1,18837.65266584
"10222",5,1,24641.64661055
"10223",0,1,25053.99975975
"10224",11,1,25396.38497374
"10225",7,1,27935.65776158
"10226",2,4,14267.03325121
"10227",6,1,28178.02681417
"10228",3,1,30744.62870423
"10229",3,1,29709.74377872
"10230",4,1,11671.95890007
"10231",3,1,4790.23221274
"10232",2,1,13086.70951307
"10233",7,1,31633.74032798
"10234",0,2,25989.91980544
"10235",0,1,19492.37541596
"10236",4,1,20253.37824293
"10237",3,1,29709.74377872
"10238",7,1,30292.31184693
"10239",8,1,28710.07572952
"10240",5,1,29866.66084865
"10241",4,1,28710.07572952
"10242",0,1,27237.60667122
"10243",10,2,42231.17364435
"10244",2,2,42231.17364435
"10245",0,2,38656.666527
"10246",6,2,32965.83002371
"10247",2,2,26426.36986674
"10248",2,2,26426.36986674
"10249",4,2,17725.65222039
"10250",0,2,2752.87372728
"10251",66,2,2752.87372728
"10252",66,2,2752.87372728
"10253",6,1,8928.98873775
"10254",6,2,3827.08475737
"10255",0,1,12007.55442062
"10256",20,1,11086.31309083
"10257",8,1,33742.86005195
"10258",4,1,32861.42674905
"10259",3,2,3674.66436715
"10260",5,1,16741.8621597
"10261",4,2,19984.65524415
"10262",1,2,10340.07613696
"10263",1,2,10340.07613696
"10264",6,4,20577.81535573
"10265",2,2,10021.5946929
"10266",5,2,6662.92284497
"10267",0,2,7609.62414368
"10268",8,2,7609.22286339
"10269",6,4,21805.47476298
"10270",6,1,15215.69263756
"10271",4,1,19515.39251355
"10272",0,1,54419.76003763
"10273",7,1,21319.20033297
"10274",3,1,21427.26017201
"10275",12,1,16689.73582773
"10276",6,1,47210.40635752
"10277",7,1,53595.02491659
"10278",0,1,50567.86586483
"10279",13,1,49172.90042973
"10280",6,1,42120.16835684
"10281",8,4,17124.53429212
"10282",7,1,29326.8470365
"10283",4,1,28082.04045411
"10284",6,1,18127.53143634
"10285",15,1,47779.09460105
"10286",6,1,49990.75267162
"10287",3,1,49172.90042973
"10288",11,1,25859.01096087
"10289",0,1,18174.14565133
"10290",0,1,20632.10530415
"10291",10,1,20124.53729572
"10292",4,1,40197.10479049
"10293",0,1,31626.16363655
"10294",9,1,21272.46396442
"10295",7,1,20432.89929018
"10296",8,1,21445.52085023
"10297",9,1,56927.45785629
"10298",12,1,54419.76003763
"10299",0,1,53031.93667257
"10300",5,1,37071.83039835
"10301",12,1,30748.01632421
"10302",0,1,56927.45785629
"10303",7,1,21086.70363147
"10304",9,1,18689.39357764
"10305",6,1,38153.52830982
"10306",17,1,20124.53729572
"10307",15,1,18651.61898568
"10308",6,1,46434.80103935
"10309",7,1,36613.39688837
"10310",11,1,36613.39688837
"10311",10,1,31762.71952627
"10312",8,1,15690.64500673
"10313",8,1,36856.90233375
"10314",9,1,54986.88840146
"10315",10,1,37860.5084629
"10316",0,1,54170.79094029
"10317",0,1,16829.70173176
"10318",0,1,39501.3892996
"10319",5,1,39534.85969006
"10320",0,1,37703.54561508
"10321",3,1,28886.14570402
"10322",3,2,28886.14570402
"10323",9,1,33644.06837163
"10324",0,2,29189.75960336
"10325",3,1,15312.1837525
"10326",3,3,2341.07157785
"10327",3,1,13565.30858247
"10328",4,1,18985.32434067
"10329",6,1,15021.74326105
"10330",6,1,19985.75425344
"10331",5,1,22180.9697434
"10332",0,2,927.76662934
"10333",2,2,927.76662934
"10334",0,1,18087.96564706
"10335",7,4,8960.1517285
"10336",4,1,19097.89244956
"10337",6,1,10726.71464472
"10338",12,1,9230.73632833
"10339",5,1,10244.61590222
"10340",3,1,56043.67085116
"10341",3,1,40807.99788466
"10342",4,1,34162.29674517
"10343",5,1,39288.28255341
"10344",4,1,20286.59425775
"10345",6,1,66875.75231168
"10346",3,1,21236.46087305
"10347",3,1,19717.5353116
"10348",10,1,3365.32676832
"10349",0,1,42304.57675667
"10350",5,1,58352.05361262
"10351",0,1,22315.45513468
"10352",6,1,47338.85663325
"10353",2,1,12166.50010193
"10354",0,1,15692.67824774
"10355",5,1,6389.03695173
"10356",8,1,16788.58684223
"10357",6,1,10991.31403816
"10358",5,1,31987.3436259
"10359",4,1,60176.06901559
"10360",12,1,60559.42985106
"10361",3,1,34733.56358451
"10362",6,1,47224.33631037
"10363",2,1,71220.95326474
"10364",3,1,28146.67807962
"10365",10,1,50242.40149962
"10366",14,1,58770.06071306
"10367",3,1,7087.88036559
"10368",2,1,30643.98455529
"10369",10,1,64770.74530322
"10370",3,1,66914.9269679
"10371",0,1,17810.87674367
"10372",11,1,32512.98102952
"10373",0,1,15797.33422258
"10374",10,1,8788.60318801
"10375",16,1,19299.16902815
"10376",6,1,13698.63825754
"10377",3,1,30093.9408393
"10378",10,1,31932.93369779
"10379",0,1,66376.33665657
"10380",7,1,23051.16388058
"10381",6,1,24719.86286587
"10382",10,1,34287.89330721
"10383",9,1,25310.50051302
"10384",12,1,40298.7038958
"10385",3,1,11903.90994313
"10386",15,1,30352.39301952
"10387",10,1,9929.37096634
"10388",3,1,18036.1939794
"10389",7,1,52866.96252371
"10390",4,1,36388.29293119
"10391",4,1,30525.99958603
"10392",7,1,43688.59636969
"10393",5,1,68290.96230701
"10394",20,1,58949.45609978
"10395",4,1,62852.63774255
"10396",5,1,26411.24798265
"10397",3,1,42169.30521708
"10398",2,1,25781.48198752
"10399",10,1,65964.7244632
"10400",3,1,29287.27836172
"10401",2,1,30093.9408393
"10402",2,2,6517.27225021
"10403",4,1,6101.99298106
"10404",2,1,44053.33571272
"10405",0,1,16070.86581662
"10406",5,1,6119.36340799
"10407",4,1,31400.9563112
"10408",8,1,23894.61355505
"10409",5,1,45298.67353038
"10410",5,1,32018.51296593
"10411",10,1,22007.90772314
"10412",6,1,26558.73115636
"10413",7,1,13817.54456542
"10414",6,1,42565.543435
"10415",0,1,41846.60804963
"10416",8,1,20263.15998079
"10417",7,1,40448.30797709
"10418",0,1,25533.87281905
"10419",5,1,16731.19446312
"10420",4,1,12761.65599931
