"","GBPU","Year","LateACKills","TotalACKills","salmon_biomass","salmon_biomass_geo_mean","spring_precip","summer_precip","spring_mean_temp","summer_mean_temp","Latitude","Longitude","human_pop_2011","salmon_estimated","grizzly_pop_est","GBPU_usable_area","normals_mean_spring_precip","normals_mean_summer_precip","normals_mean_spring_temp","normals_mean_summer_temp","prev_3yr_conflict","prev_3yr_hunts"
"205","Central Rockies",1980,1,1,NA,NA,222.994936708861,270.792405063291,1.3779746835443,9.69873417721519,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,NA,NA
"206","Central Rockies",1981,0,0,NA,NA,204.432911392405,257.374683544304,1.04810126582278,10.1491139240506,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,NA,NA
"207","Central Rockies",1982,0,0,NA,NA,211.26329113924,310.46835443038,-1.88227848101266,10.1840506329114,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,NA,NA
"208","Central Rockies",1983,0,0,NA,NA,225.751898734177,267.020253164557,1.44860759493671,10.280253164557,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,1,10
"209","Central Rockies",1984,0,0,NA,NA,170.779746835443,194.688607594937,0.356962025316456,10.3906329113924,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,11
"210","Central Rockies",1985,0,0,NA,NA,188.230379746835,195.346835443038,0.422784810126582,10.459746835443,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,9
"211","Central Rockies",1986,0,0,NA,NA,245.855696202532,267.625316455696,1.48455696202532,10.3222784810127,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,6
"212","Central Rockies",1987,0,0,NA,NA,258.962025316456,245.853164556962,1.8473417721519,10.4749367088608,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,10
"213","Central Rockies",1988,0,0,NA,NA,276.098734177215,304.683544303797,1.97088607594937,10.3918987341772,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,10
"214","Central Rockies",1989,0,0,NA,NA,187.144303797468,252.886075949367,-0.293924050632911,10.7162025316456,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,12
"215","Central Rockies",1990,0,0,NA,NA,235.569620253165,334.283544303797,0.814177215189873,10.9549367088608,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,10
"216","Central Rockies",1991,0,0,NA,NA,289.129113924051,245.073417721519,0.246075949367089,10.5336708860759,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,18
"217","Central Rockies",1992,0,0,NA,NA,211.040506329114,200.924050632911,2.31341772151899,11.0916455696203,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,16
"218","Central Rockies",1993,0,0,NA,NA,243.817721518987,366.316455696203,1.89696202531646,9.61240506329114,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,18
"219","Central Rockies",1994,0,0,NA,NA,233.615189873418,231.508860759494,2.16227848101266,11.2,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,9
"220","Central Rockies",1995,0,0,NA,NA,156.450632911392,292.339240506329,0.552405063291139,10.3741772151899,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,17
"221","Central Rockies",1996,0,0,NA,NA,258.129113924051,183.630379746835,-1.05924050632911,10.5210126582278,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,17
"222","Central Rockies",1997,0,1,NA,NA,354.296202531646,264.630379746835,-0.299746835443038,10.1091139240506,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,26
"223","Central Rockies",1998,1,1,NA,NA,265.486075949367,230.06582278481,2.16582278481013,12.0815189873418,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,1,20
"224","Central Rockies",1999,0,0,NA,NA,237.916455696203,277.756962025316,0.323037974683544,9.73063291139241,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,2,17
"225","Central Rockies",2000,1,1,NA,NA,274.096202531646,220.73670886076,0.0318987341772152,9.60810126582279,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,2,10
"226","Central Rockies",2001,0,0,NA,NA,177.26582278481,263.448101265823,0.262025316455696,10.3627848101266,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,2,12
"227","Central Rockies",2002,1,1,NA,NA,252.640506329114,203.210126582278,-3.36582278481013,10.4367088607595,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,1,10
"228","Central Rockies",2003,0,0,NA,NA,372.524050632911,213.017721518987,-0.641518987341772,11.5653164556962,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,2,14
"229","Central Rockies",2004,0,0,NA,NA,204.625316455696,284.681012658228,1.22025316455696,11.2782278481013,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,1,8
"230","Central Rockies",2005,0,0,NA,NA,157.493670886076,262.562025316456,1.52835443037975,9.22101265822785,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,1,17
"231","Central Rockies",2006,0,0,NA,NA,167.782278481013,209.293670886076,0.615696202531646,10.9521518987342,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,17
"232","Central Rockies",2007,2,2,NA,NA,303.324050632911,190.982278481013,0.91746835443038,10.7496202531646,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,19
"233","Central Rockies",2008,0,0,NA,NA,193.559493670886,212.956962025316,-0.709873417721519,9.67721518987342,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,2,17
"234","Central Rockies",2009,0,0,NA,NA,189.53164556962,230.303797468354,-1.26278481012658,10.1751898734177,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,2,20
"235","Central Rockies",2010,0,0,NA,NA,167.673417721519,179.681012658228,0.877215189873418,9.79696202531646,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,2,22
"236","Central Rockies",2011,0,0,NA,NA,259.584810126582,189.870886075949,-1.59569620253165,9.72886075949367,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,23
"237","Central Rockies",2012,0,0,NA,NA,290.174683544304,238.974683544304,0.178481012658228,10.6278481012658,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,18
"238","Central Rockies",2013,0,0,NA,NA,244.270886075949,227.296202531646,-0.252658227848101,10.8681012658228,51.8341371189873,-117.397921298734,3006.89744774502,FALSE,169,6199342627.65,230.425316455696,246.215189873418,0.496455696202532,10.4432911392405,0,25
"239","Central Selkirk",1980,0,0,NA,NA,334.247093023256,238.875,3.32151162790698,11.6107558139535,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,NA,NA
"240","Central Selkirk",1981,1,1,NA,NA,336.563953488372,319.40988372093,2.89418604651163,11.7636627906977,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,NA,NA
"241","Central Selkirk",1982,0,0,NA,NA,247.767441860465,322.959302325581,1.31744186046512,12.3037790697674,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,NA,NA
"242","Central Selkirk",1983,0,0,NA,NA,303.619186046512,321.023255813953,3.45610465116279,11.7613372093023,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,1,9
"243","Central Selkirk",1984,1,1,NA,NA,314.30523255814,203.30523255814,1.96424418604651,12.2668604651163,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,1,14
"244","Central Selkirk",1985,0,0,NA,NA,218.520348837209,187.505813953488,2.16627906976744,12.8520348837209,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,1,16
"245","Central Selkirk",1986,0,0,NA,NA,315.96511627907,260.18023255814,3.07354651162791,12.6325581395349,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,1,14
"246","Central Selkirk",1987,0,0,NA,NA,344.15988372093,222.151162790698,4.05058139534884,12.8450581395349,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,1,8
"247","Central Selkirk",1988,0,0,NA,NA,356.261627906977,227.761627906977,3.41395348837209,12.6017441860465,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,0,8
"248","Central Selkirk",1989,0,0,NA,NA,312.156976744186,289.738372093023,2.17470930232558,12.7880813953488,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,0,11
"249","Central Selkirk",1990,0,0,NA,NA,275.142441860465,312.941860465116,2.81889534883721,12.9406976744186,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,0,16
"250","Central Selkirk",1991,0,0,NA,NA,317.424418604651,237.662790697674,2.20552325581395,12.5665697674419,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,0,17
"251","Central Selkirk",1992,0,0,NA,NA,243.31976744186,232.290697674419,4.39854651162791,13.7994186046512,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,0,23
"252","Central Selkirk",1993,0,0,NA,NA,280.328488372093,335.816860465116,3.71802325581395,11.4790697674419,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,0,24
"253","Central Selkirk",1994,0,0,NA,NA,252.328488372093,181.002906976744,3.95174418604651,13.6938953488372,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,0,20
"254","Central Selkirk",1995,0,0,NA,NA,287.104651162791,273.813953488372,2.77354651162791,12.7912790697674,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,0,11
"255","Central Selkirk",1996,3,3,NA,NA,365.238372093023,217.970930232558,1.18866279069767,12.7162790697674,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,0,7
"256","Central Selkirk",1997,1,1,NA,NA,437.781976744186,274.375,1.77441860465116,12.1889534883721,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,3,11
"257","Central Selkirk",1998,3,3,NA,NA,371.674418604651,247.287790697674,4.04360465116279,14.1252906976744,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,4,14
"258","Central Selkirk",1999,0,0,NA,NA,232.343023255814,322.514534883721,2.12267441860465,11.6982558139535,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,7,18
"259","Central Selkirk",2000,3,3,NA,NA,328.546511627907,216.05523255814,2.01656976744186,11.6566860465116,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,4,18
"260","Central Selkirk",2001,4,4,NA,NA,242.197674418605,225.834302325581,1.84767441860465,12.3712209302326,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,6,18
"261","Central Selkirk",2002,6,6,NA,NA,324.063953488372,188.677325581395,-0.965697674418605,12.3008720930233,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,7,11
"262","Central Selkirk",2003,2,2,NA,NA,434.552325581395,133.252906976744,1.52354651162791,13.6875,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,13,11
"263","Central Selkirk",2004,0,0,NA,NA,264.581395348837,302.962209302326,3.44941860465116,13.3738372093023,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,12,8
"264","Central Selkirk",2005,2,2,NA,NA,230.415697674419,261.822674418605,3.46802325581395,11.7587209302326,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,8,11
"265","Central Selkirk",2006,0,0,NA,NA,253.34011627907,186.959302325581,2.59883720930233,13.2610465116279,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,4,6
"266","Central Selkirk",2007,0,2,NA,NA,340.674418604651,176.645348837209,3.10058139534884,13.184011627907,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,2,7
"267","Central Selkirk",2008,0,0,NA,NA,219.732558139535,223.470930232558,1.32790697674419,12.0168604651163,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,4,14
"268","Central Selkirk",2009,0,1,NA,NA,223.401162790698,188.514534883721,1.00290697674419,12.7747093023256,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,2,18
"269","Central Selkirk",2010,1,1,NA,NA,241.529069767442,195.005813953488,2.43488372093023,11.5825581395349,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,3,23
"270","Central Selkirk",2011,0,0,NA,NA,367.601744186047,155.540697674419,0.486337209302326,11.8200581395349,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,2,17
"271","Central Selkirk",2012,4,4,NA,NA,328.517441860465,283.776162790698,2.19098837209302,12.8040697674419,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,2,15
"272","Central Selkirk",2013,0,0,NA,NA,299.648255813953,210.723837209302,2.16424418604651,13.2622093023256,50.1074361424419,-117.359744447674,14442.953311939,FALSE,188,5539518626.46,296.904069767442,243.049418604651,2.50755813953488,12.5886627906977,5,13
"273","Columbia-Shuswap",1980,0,0,NA,NA,231.681208053691,319.212527964206,3.69194630872483,11.7026845637584,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,NA,NA
"274","Columbia-Shuswap",1981,0,0,NA,NA,249.049217002237,223.318791946309,3.20324384787472,12.4681208053691,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,NA,NA
"275","Columbia-Shuswap",1982,0,0,NA,NA,197.013422818792,380.170022371365,1.04798657718121,12.7120805369128,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,NA,NA
"276","Columbia-Shuswap",1983,0,0,714896.599461338,2007.37648132592,285.429530201342,260.510067114094,3.92639821029083,12.3350111856823,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,0,11
"277","Columbia-Shuswap",1984,0,0,226028.777758462,3654.0857805641,263.676733780761,180.635346756152,2.28456375838926,12.6775167785235,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,0,12
"278","Columbia-Shuswap",1985,0,0,168995.721342262,2250.50423662432,185.993288590604,201.352348993289,2.29642058165548,13.2644295302013,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,0,10
"279","Columbia-Shuswap",1986,0,0,4220382.38276369,5876.04229998721,263.597315436242,239.802013422819,3.17785234899329,12.7940715883669,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,0,10
"280","Columbia-Shuswap",1987,0,1,1885465.31280683,2693.16092959409,234.145413870246,188.01677852349,4.09362416107383,13.0590604026846,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,0,13
"281","Columbia-Shuswap",1988,1,1,304072,4290.28640128459,271.758389261745,254.015659955257,3.58165548098434,12.6043624161074,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,1,13
"282","Columbia-Shuswap",1989,0,0,137112.189561267,1677.51931202488,230.375838926175,290.717002237136,2.46263982102908,13.0319910514541,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,2,13
"283","Columbia-Shuswap",1990,0,0,6886030.1,5347.31731736821,247.950782997763,365.197986577181,3.08758389261745,13.2418344519016,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,2,13
"284","Columbia-Shuswap",1991,0,0,3755707.67500149,3033.84636291975,267.374720357942,248.43288590604,2.482774049217,12.7120805369128,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,1,12
"285","Columbia-Shuswap",1992,1,1,165393.644051459,2599.23132327475,225.312080536913,224.606263982103,4.32997762863535,13.9369127516779,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,0,14
"286","Columbia-Shuswap",1993,0,0,160878.119879666,1503.89063444908,215.398210290828,353.907158836689,3.75223713646532,11.7974272930649,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,1,17
"287","Columbia-Shuswap",1994,0,0,2380417.03893235,3484.68346533784,260.371364653244,233.926174496644,4.20436241610738,13.5576062639821,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,1,15
"288","Columbia-Shuswap",1995,1,1,1366564.2624858,1716.69406477709,191.904921700224,327.070469798658,2.77729306487696,13.1093959731544,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,1,16
"289","Columbia-Shuswap",1996,0,0,466759.124948467,1953.96832296444,265.2225950783,173.998881431767,1.10313199105145,12.5354586129754,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,1,10
"290","Columbia-Shuswap",1997,0,0,217363.645202761,1044.95595612925,382.791946308725,279.89485458613,2.17785234899329,12.2316554809843,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,1,15
"291","Columbia-Shuswap",1998,0,0,2753745.87009617,3055.28907719595,266.717002237136,209.165548098434,4.00570469798658,14.6731543624161,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,1,14
"292","Columbia-Shuswap",1999,1,1,1037589.7,2389.72572638784,218.784116331096,289.67225950783,2.21923937360179,12.0504474272931,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,0,17
"293","Columbia-Shuswap",2000,1,1,603295.4,4243.18255676701,290.213646532438,226.397091722595,2.43982102908277,12.1438478747204,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,1,18
"294","Columbia-Shuswap",2001,0,0,402442.755507116,5218.93847488978,145.37807606264,306.666666666667,2.70559284116331,12.4565995525727,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,2,18
"295","Columbia-Shuswap",2002,1,1,11087628.6166422,10263.1581399443,298.681208053691,160.652125279642,-0.209395973154362,13.2573825503356,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,2,13
"296","Columbia-Shuswap",2003,0,0,1227542.8,2289.37500799621,399.159955257271,154.274049217002,2.10044742729306,14.3212527964206,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,2,6
"297","Columbia-Shuswap",2004,0,0,151660.691905457,1839.30182223536,257.5,282.403803131991,3.89664429530201,14.3934004474273,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,1,7
"298","Columbia-Shuswap",2005,0,2,305547.846910936,1469.45655385534,201.585011185682,245.629753914989,3.97908277404922,12.1347874720358,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,1,10
"299","Columbia-Shuswap",2006,0,0,4870482.71884261,4128.60243521852,169.062639821029,178.134228187919,2.83489932885906,13.4142058165548,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,2,14
"300","Columbia-Shuswap",2007,0,0,336714.126054537,2279.95703602042,266.286353467562,183.510067114094,3.03478747203579,13.1136465324385,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,2,13
"301","Columbia-Shuswap",2008,0,0,140063.1,786.243235062187,197.146532438479,243.691275167785,1.57181208053691,12.2555928411633,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,2,18
"302","Columbia-Shuswap",2009,0,0,347174.441640247,2150.03190409421,208.027964205817,208.661073825503,0.927293064876958,13.2055928411633,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,0,25
"303","Columbia-Shuswap",2010,0,0,13640409.9,6180.30813697666,190.604026845638,171.280760626398,3.08512304250559,12.3590604026846,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,0,25
"304","Columbia-Shuswap",2011,0,0,654591.595074245,1959.29140197608,294.921700223714,166.72706935123,0.783780760626398,11.9082774049217,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,0,20
"305","Columbia-Shuswap",2012,0,0,137197.4,1361.74573057822,217.887024608501,252.510067114094,2.39340044742729,13.1925055928412,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,0,11
"306","Columbia-Shuswap",2013,1,1,667699.674154215,2919.3361551055,258.543624161074,219.373601789709,2.29988814317673,13.5985458612975,51.5172863903803,-119.30577162528,11680.6278908153,TRUE,346,14452805941.1,244.797539149888,242.829977628635,2.75592841163311,12.9341163310962,0,10
"307","Cranberry",1980,0,0,NA,NA,178.456338028169,227.583098591549,2.44943661971831,11.3250704225352,55.5334862408451,-128.419116597183,5447.71453080871,TRUE,349,11428779997.4,182.894366197183,218.519718309859,2.07704225352113,11.4318309859155,NA,NA
"308","Cranberry",1981,0,0,NA,NA,298.442253521127,184.891549295775,2.91211267605634,11.5959154929577,55.5334862408451,-128.419116597183,5447.71453080871,TRUE,349,11428779997.4,182.894366197183,218.519718309859,2.07704225352113,11.4318309859155,NA,NA
"309","Cranberry",1982,0,0,NA,NA,152.604225352113,152.015492957746,0.184647887323944,12.1211267605634,55.5334862408451,-128.419116597183,5447.71453080871,TRUE,349,11428779997.4,182.894366197183,218.519718309859,2.07704225352113,11.4318309859155,NA,NA
"310","Cranberry",1983,1,1,584059.07204495,8014.44019300027,120.476056338028,286.752112676056,3.14394366197183,10.7861971830986,55.5334862408451,-128.419116597183,5447.71453080871,TRUE,349,11428779997.4,182.894366197183,218.519718309859,2.07704225352113,11.4318309859155,0,21
